Rank,EntryId,Username,Score,Max Possible Score,Winnings,Rd of 64,Rd of 32,Rd of 16,Rd of 8,Last 4,Championship,Tiebreaker
1501,f7a58a76-8fe9-4bdf-ab43-0ecafc6aec89,Awesemo,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 12 VCU | 6 TCU | 2 UCLA,4 Tennessee | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 3 Xavier | 1 Kansas | 2 UCLA,4 Tennessee | 1 Alabama | 1 Houston | 2 UCLA,4 Tennessee | 2 UCLA,2 UCLA,135
1501,6f44fb92-8b25-4c8a-9498-035a9b50003f,b11mac,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 6 Kentucky | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,1 Purdue | 1 Alabama | 1 Houston | 3 Gonzaga,1 Alabama | 1 Houston,1 Houston,153
1501,efa02e71-bd94-4f2f-833d-9d50b5635126,b6shaw77,0,1920,0,1 Purdue | 8 Memphis | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 6 Iowa State | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 4 Indiana | 2 Texas | 1 Kansas | 2 UCLA,1 Purdue | 1 Alabama | 2 Texas | 1 Kansas,1 Alabama | 1 Kansas,1 Kansas,142
1501,836289b3-1e77-4b2a-b47c-3ca1ba5cc952,Babygirl12775,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,1 Purdue | 1 Alabama | 1 Houston | 1 Kansas,1 Purdue | 1 Houston,1 Purdue,127
1501,b38d988d-e14e-4146-a622-7e85c1908921,Babygoat100,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,1 Purdue | 2 Arizona | 1 Houston | 1 Kansas,1 Purdue | 1 Kansas,1 Kansas,86
1501,8393a672-de12-4ede-b41f-86cf0e1103d2,BadNews101,0,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 12 Charleston | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 13 Iona | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,9 Florida Atlantic | 5 Duke | 11 Providence | 2 Marquette | 1 Alabama | 12 Charleston | 6 Creighton | 2 Arizona | 8 Iowa | 4 Indiana | 6 Iowa State | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,5 Duke | 11 Providence | 1 Alabama | 6 Creighton | 4 Indiana | 2 Texas | 1 Kansas | 2 UCLA,5 Duke | 1 Alabama | 2 Texas | 2 UCLA,1 Alabama | 2 UCLA,1 Alabama,138
1501,e6edb50d-e354-4bda-b5da-ada4f058201a,Badnewzbearz,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 6 Kentucky | 4 Virginia | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,1 Purdue | 4 Virginia | 2 Texas | 1 Kansas,4 Virginia | 1 Kansas,1 Kansas,145
1501,5a74c558-d11d-437d-8392-4188aa3ac337,bafoon13,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,5 Duke | 2 Arizona | 1 Houston | 3 Gonzaga,2 Arizona | 3 Gonzaga,2 Arizona,143
1501,f883b268-8d51-4013-8fba-6e3882de75a6,baldwinrye,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 12 Drake | 6 Iowa State | 10 Penn State | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 10 Penn State | 1 Kansas | 2 UCLA,1 Purdue | 2 Arizona | 1 Houston | 2 UCLA,1 Purdue | 2 UCLA,1 Purdue,149
1501,bd153cc8-2d2b-4217-9465-7bff346fba52,ballenrussell2,0,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,2 Marquette | 1 Alabama | 1 Houston | 4 UConn,1 Alabama | 1 Houston,1 Houston,150
